fund_id,tag,fund_ratio_net_annual_expense,pb_ratio,ps_ratio,mmc,pc_ratio,pe_ratio
cddb05ac-1fc9-44a0-b1c5-f97b8e02a9bb,107459,1.71,0.0,0.0,0,0.0,0.0
448fec43-7472-42c1-a84b-ef62247c60e5,123335,0.79,2.1,1.5,"44,145.42",7.35,15.37
492d79db-8287-4bc4-a33a-a863482e8176,243044,0.1,1.55,1.1,"32,212.85",7.64,13.56
3b461bed-5470-48d8-b08f-9a325b7019a5,224945,1.9,2.08,0.9,"2,224.45",8.76,15.6
f902bb61-afba-4d4c-8d5d-54843c12d411,66527,0.55,1.89,1.74,"79,343.47",8.37,14.18
9a059942-47be-41e4-b898-4059341c886d,126593,0.64,3.63,1.92,"87,596.45",11.67,14.57
304426ef-3bb8-442b-a109-7cb69370346d,111554,0.71,,,,,
c3c81041-0106-46a8-ad56-29df14b0efd9,183221,2.23,2.53,4.37,"9,342.86",9.42,36.64
38468f58-6889-4a7a-a252-40b8480f4104,83735,0.89,0.0,0.0,0,0,0
ec1a1341-463e-4e0c-a0b1-c7aa744febc8,137033,1.83,1.74,1.17,"57,951.01",5.68,11.1
639d3136-0c8a-4b0d-9c25-f09b92884e6f,214064,1.54,1.03,0.32,"3,231.77",4.78,10.17
7a339b7c-7ff3-4f60-ace7-83ed716057e4,85472,1.97,0.0,0.0,0,0,0
ffb95837-1283-420a-895a-52ec4ae1e0b3,208655,1.76,1.66,0.93,"27,379.76",5.59,12.58
e04e6af1-78b9-4993-a73e-063793b98499,183725,0.51,0.56,0.99,828.01,0.46,3.65
1220cc2f-ad9b-4bab-a02d-be1122aae3ad,243386,0.16,1.29,0.8,"1,491.79",5.78,13.18
9939e2e9-f215-498c-991a-e6d6c5e3833d,194525,0.61,0.0,0,0,0,0
a56b42a9-a24d-477c-b7ee-3e0e0d4c487d,95210,0.69,1.84,1.36,"49,075.24",6.94,13.37
18a552f6-ee1e-4413-86cd-6b54a4ed6f78,72458,2.1,2.52,2.06,"4,612.75",12.9,20.96
ad5b3d95-4371-4c83-a2c1-5e3e2ebca00e,164141,1.3,0.0,0.0,0,0.0,0.0
d1439150-2294-46b8-9611-194a6802f0f5,117980,0.91,1.29,1.28,"25,804.6",6.9,13.01
238a6811-e14d-482b-b754-d0ef8a1d7c22,81962,1.22,1.39,1.05,"2,883.04",5.59,11.57
55dc7f98-a06a-4259-84f1-04c2c9aad14f,112400,0.8,1.58,1.04,"5,317.75",7.9,13.58
2a8b70d7-48f0-4e70-bcb2-06f075a0e985,137393,0.44,2.81,2.31,"92,557.83",9.84,16.72
daaa4a20-28d0-4878-8bdc-24cdbc8dd5de,51155,1.21,3.68,1.89,"3,301.91",18.67,19.25
ce2c0f56-2acd-4c69-9e0a-2e4f6e15afa8,229247,0.98,1.78,1.11,"8,774.92",8.2,15.17
d5f964ac-b3ee-4272-97e3-cc6a0e54ccb6,83753,1.19,1.8,2.98,"6,815.71",8.58,29.13
ac5209d0-92fb-4f3d-a5c8-4f22f0d69094,199673,0.81,0.0,0,0,0,0
48651904-1547-442f-a7f2-2ff6b8874764,72116,1.82,2.59,2.15,"30,585.93",8.11,18.5
e6012d0a-a429-43a8-914e-dba307837888,43532,0.5,0.0,0.82,10.87,0,10.56
0b3183fc-4dcf-4109-8f12-0123a8363806,74492,0.55,0.0,0.0,0,0,0
e8c03843-9499-4348-bb4d-bf4f28351ca0,49319,0.89,1.22,0.88,"29,601.57",4.65,11.1
aff787d7-1408-47cf-b05d-834ab02d1769,54035,0.76,0.0,0.0,0,0,0
abfa53b4-396b-4fab-b03e-9e27beb3240d,96524,2.63,2.11,1.23,"13,368.64",6.75,15.05
5ef1e09e-fe37-4031-b31f-889755b880ab,188180,0.99,1.38,1,"16,510.46",4.87,11.33
bd02d09f-eb3c-4391-a4e1-30c3c62d5597,240065,1.42,0.0,0,0,0,0
374d6052-92e0-4df0-8772-5d22d8735302,154322,1.44,3.16,2.46,"99,673.87",5.94,18.0
56173539-3039-4890-88e8-2eda6f872d02,42551,0.79,2.05,1.1,"42,386.06",5.8,12.91
a2bf5d4a-0dfc-42cb-a6da-288dd2815145,162557,1.59,4.95,1.92,"24,981.08",11.08,15.07
5a07ed16-37c2-4c11-8ebe-5933b668c413,50507,1.61,2.13,1.5,"6,056.87",11.2,14.66
b649cafa-6c28-4822-8759-a124d1e0546d,29717,3.02,2.88,1.73,"13,577.03",9.12,18.21
6b0dbb2e-90f3-41bd-ae46-84c7e808dc9e,157103,0.01,0.0,0.0,0,0.0,0.0
c6d57bf9-fe35-4bd3-b560-b705d2d8e774,215216,0.65,0.0,0,0,0,0
223c3df8-ef06-442f-b70f-3e77520ece8d,226061,0.0,0.0,0,0,0,0
7a6ff891-3eb2-4259-b7c6-cd7be1308101,148850,1.17,2.31,1.25,"49,162.36",8.88,15.15
08dfa6b6-e5fa-42c6-b1a8-b01a22398e74,121328,1.77,1.07,4.08,"7,838.94",10.92,104.87
c12462e7-7322-4711-9aef-8e9a2970a878,108773,0.67,1.33,1.12,"23,196.18",5.78,13.24
20542131-01fc-428d-9e68-e7c39b79c66b,246635,1.06,1.63,0.86,"2,434.51",6.84,16.02
30b3cc43-37a3-4ad6-b24d-7e04b2c99868,149417,0.84,7.18,4.14,"110,119.13",22.33,33.0
9092e222-2c35-48e4-b9f1-6f511debc30e,172502,1.83,2.6,1.71,"67,550.36",12.81,14.78
6f6426bd-876e-4bf4-8078-38b88b32353c,73277,0.96,2.13,0.82,"59,058.37",7.35,13.38
23289e2f-1fc0-4e65-8895-76c01b7790da,216539,1.99,2.2,1.65,"45,593.24",9.05,16.63
4e60bd26-ed3c-4bc0-b65f-d27bb51ad2a0,203651,1.35,1.61,1.11,"24,180.48",5.91,13.68
19b1cfa6-795c-4931-9229-b21f58dd4f55,58148,1.17,4.06,2.55,"63,930.95",13.82,23.13
b57fee58-0b95-427b-8b14-e289b941d399,208673,1.04,1.52,1.56,"22,956.84",6.31,12.78
dbe93664-f674-4954-beae-4fda6b881773,69218,0.85,0.0,0.0,0,0,0
1e18925f-2ac9-45e4-9cc6-27e56e96cf3c,109889,1.49,1.15,1.05,"13,430.05",4.39,9.66
82a60111-1967-4e98-8157-d4462555cefa,92879,0.95,0.0,0.0,0,0,0
016c000f-9352-495f-86d6-0fbe2e31a1da,213596,1.53,5.0,3.06,"174,084.06",11.87,19.08
34a02605-b8fc-4795-9044-1179c4ced512,58130,1.55,3.06,2.17,"74,114.09",9.86,18.09
720867d9-66b8-4afe-bcc1-f330adc5a721,136313,0.97,2.73,3.09,"4,054.46",14.73,25.63
23967f6f-dfe5-43e4-bbea-a43ec863ab4b,201041,1.23,2.46,1.43,"14,031.15",11.39,15.18
31c7a7ae-1415-4d48-b167-a26c44dc2d00,152603,1.07,0.56,0.99,828.01,0.46,3.65
5196925d-2f82-4ddf-b493-321ecb07e090,252647,0.66,2.82,1.95,"110,750.96",6.06,16.1
2cea718a-7491-49d2-b630-5288f6c8348d,26648,1.28,2.77,1.49,"8,818.01",9.57,14.27
fd180929-3f01-4ec5-aed1-2e433262ae0a,80702,1.61,1.82,1.3,"34,046.37",7.03,14.34
4f0ef3dd-7970-4009-9833-2e017198a283,246257,0.03,1.95,1.24,"3,869.99",7.36,16.76
6cb94592-d958-4ed4-bd69-5b75b14ef3e2,86624,0.08,2.13,1.52,"49,902.53",7.52,15.47
c54b7160-39b6-442e-aef0-6856e09302c3,142640,1.25,1.82,1.45,"31,346.31",7.85,14.72
20ee7ad8-a337-40f2-b904-11f3851803b3,104822,1.39,5.31,3.21,"119,635.16",15.2,23.68
4a98ab49-c30d-4795-8ee6-db1f27d97a09,108305,0.16,0.0,0.0,0,0.0,0.0
bb9f4bcf-a9a3-40d7-a59d-cc5ac3303b4f,143711,0.62,0.0,0.0,0,0.0,0.0
6ecc4d67-d015-413b-94a3-f8038e4d4de6,170720,1.24,1.45,1.28,605.34,7.99,7.63
bcb256ed-4d2a-4cb5-83ff-550c39193b01,136448,1.09,1.76,1.69,"20,494.27",6.49,13.91
b6d8a1e8-f376-49db-b23e-0ff94b630a8c,250469,1.93,2.67,2.26,"39,313.31",9.02,17.2
dac97139-b360-4cd9-bcba-353395662141,31841,0.78,1.96,1.35,"55,722.85",7.33,13.07
b102d7fa-f2c4-4d04-bc33-8ed6b3d4b994,244043,0.55,2.43,1.5,"36,352.45",6.9,12.86
4d458dd0-3fbc-4d82-af6a-1204405d8435,246707,0.85,1.57,1.17,"19,353.71",5.91,10.36
d5c1cee3-96a9-4b66-96a5-33a82472b154,176615,0.83,1.25,0.68,"29,416.12",5.68,11.47
1cec58ce-e83c-4aa4-bfec-669c1f4756e9,150884,0.98,5.1,3.17,"100,412.4",15.96,22.02
2c63ed09-04cc-4907-9bc3-3c7d4a46ce66,70829,1.7,0.0,0.0,276.48,0,0
777adde7-a56d-468d-ba45-fde071ba5f0e,32570,0.75,4.33,3.35,"23,184.05",18.7,23.04
2ac2bddf-e83c-4f67-a5cd-2b98db084e07,70091,0.54,0.0,0.0,0,0,0
ea397657-74f8-43f1-85d7-1d702c85b726,199403,1.39,1.33,1.13,"23,184.15",3.8,12.45
1b442b9f-fc92-4dd4-8547-442e8e508cbe,62486,0.74,2.65,1.63,"21,967.29",8.06,15.97
04a2e043-fa73-4e05-87ea-f66b1e4a060b,59255,0.41,0.0,0.0,0,0,0
add003df-0e9d-4928-8e47-71ce7b8d8de0,93527,0.04,,,,,
8a3d8bd5-f695-4669-af9b-59d7fad0f910,92789,1.89,1.96,1.34,"34,392.58",7.54,14.85
200fe6bc-13e7-40b1-8f2b-768f7b27b084,193049,0.45,0.0,0,0,0,0
0d25eaff-b415-4dbd-91c7-653fd51c0962,35720,0.73,0.0,0.0,0,0,0
f9e5380d-1980-4238-a9da-52ddb96922c5,183347,0.73,0.0,0,0,0,0
68857c99-9faf-4031-ab3f-8b2b6e64452a,140993,0.85,1.03,0.63,"8,842.78",2.03,9.21
e1f0855e-d049-4c29-8e9a-43b60490f5c0,90035,0.61,3.31,1.54,"3,825.27",10.39,20.47
69491c3a-423b-4522-aaf0-d10d2682d38f,90980,0.64,4.31,5.76,"7,193.13",14.89,17.13
4df5761c-f943-4925-aab8-241b7adfb178,133973,1.24,1.52,1.36,"25,362.33",4.81,11.75
0a65191e-72dd-4383-8775-119f51886432,203057,1.63,1.92,0.74,"1,148.05",5.96,11.74
a25d89da-6c16-4c3c-b0a6-d20ffc5f6178,88406,0.88,2.75,1.58,"29,959.49",10.13,19.64
21e3645e-2764-4c2b-81af-056020befc2f,189449,1.46,0.0,0,0,0,0
edfe961c-d335-4b22-8e1e-15c263fadc25,243233,1.02,6.65,4.5,"75,828.68",19.85,28.69
485bebd3-9d45-4ff2-89ca-1ae3c5f94204,238814,1.21,2.57,1.64,"24,103.1",11.5,15.01
7d01c653-29e8-43a7-aa4e-f591b16e7a54,204479,1.52,2.45,1.89,"62,674.59",7.82,16.49
18f2f681-1545-4f59-b8ec-b1e0e072c0ee,150533,3.0,1.91,1.37,"9,851.06",7.76,13.85
7629d919-8387-478e-b51f-2d4fb5c659f5,166130,1.08,1.95,1.11,"11,563.72",6.16,13.98
8faa5714-aa9c-408e-ba27-144a52d56427,154295,0.63,1.96,1.29,"83,603.7",4.15,13.82
af9b71e0-c0e7-48ec-9ff7-e90b2ad115d5,76895,2.32,0.93,0.63,"7,216.19",3.38,5.71
159a832e-2833-41da-948d-ed66b0be950d,237653,0.69,0.0,0,0,0,0
eaa41952-b25a-4053-be31-c02d348fbdbe,58463,0.72,0.0,0.0,0,0,0
4c1c8e90-a842-4a37-b534-eca2c9fa453b,143423,1.31,0.0,0.0,0,0.0,0.0
a8b8f5cf-2d02-48a7-bec4-efa660f28953,27665,0.88,1.4,0.71,"2,354.27",5.39,12.53
8346061d-d892-4253-9d80-951b1a1efec9,142793,1.26,9.45,5.21,"33,334.46",22.53,38.39
ac92079a-bbcf-4b60-8c4c-e4d554961db8,192779,0.98,1.7,1.34,"4,456.92",7.88,13.64
cfed4ae8-e898-4038-a3d7-7c33a3903051,230156,0.63,2.14,1.48,"36,947.37",8.05,15.41
5fe0b781-6587-4dac-9fd5-8f77a95d708d,242117,0.19,2.75,1.85,"60,928.95",8.56,17.07
7857a2c4-f16e-4eaf-b20c-6fba4fd723e6,165824,0.59,0.0,0.0,0,0.0,0.0
ac250d74-066f-4cc5-8c59-8fc195f7c881,155096,1.01,3.23,2.23,"15,834.76",13.1,21.42
303a6fdf-ae92-4399-9045-42c897fafc4a,94931,0.0,1.84,1.31,"34,635.02",7.08,14.43
c36645a5-f0e2-4f2c-9634-7772c0e0ac72,226178,1.62,2.52,1.72,"73,246.69",8.42,17.32
0bd2da42-6a85-444a-b02b-39fcd2293549,251090,0.88,2.03,1.77,"4,520.18",7.84,16.82
1db2895f-0ccb-4d83-bbf9-2b7e370e0c96,148427,2.78,2.11,1.35,"74,098.88",6.36,13.24
7b89174e-8406-40c9-b5b5-12440b2e58a6,60308,0.46,0.0,0.0,0,0,0
a3b350a4-ad29-496f-825e-a5bda2f049b2,43649,1.41,4.26,4.12,"2,881.9",19.93,27.44
74d9a912-0b87-448c-a7a0-fbb381eaf9fd,246410,0.2,0.0,0,0,0,0
3bed15ec-fc25-4a02-8cd4-7b9d897a0ffa,198395,0.72,1.31,0.95,0,3.1,10.95
69c85734-38c2-4308-8c3d-0c73495a9de3,226259,3.13,0.0,0,0,0,0
14470a0d-a6c3-40b8-b2a7-c36825cd5f58,205001,1.0,0.0,0,0,0,0
78dab4a2-4f36-41d3-b71e-ea13767b023a,54368,0.77,5.84,3.26,"84,796.01",15.1,21.73
808dc252-917a-4540-aab4-6cb6d1019fdb,161963,0.83,0.0,0.0,0,0.0,0.0
315d7b01-b324-4f42-9812-a9a273ab80bc,198089,1.09,0.0,0,"9,524.74",0,0
84322520-f314-45bd-83a7-0adca69450c9,156329,0.47,2.97,2.02,"105,014.58",8.8,17.05
0aa5370f-0b8b-490f-940c-b37b73ee524e,76292,0.88,1.71,1.21,"1,982.49",9.68,14.86
52e834c3-7996-41e4-b3d2-0a1c7d47b291,116621,1.5,1.47,0.91,"40,858.41",3.53,13.68
f88f2305-c090-4370-9344-d1e5c40603bd,99179,0.8,3.44,2.2,"46,036.12",12.32,16.34
79d95007-a5b2-4210-a91f-17eecf6bceb6,43496,0.98,1.63,0.93,"36,043.68",5.47,11.65
916cb3e6-66b9-41f2-bfe1-4b2b6779c0a9,40184,1.12,3.18,1.61,"14,336.94",5.89,20.43
12a6cdc3-b939-4034-88d5-5bf98bcecb25,225179,0.5,0.0,0,0,0,0
84e09811-3018-44a9-8d9a-92d6f214d8e4,227357,1.6,1.44,1.15,"49,424.4",5.96,12.55
5e01b130-ea0f-4053-bf54-a24210394e00,201914,1.14,2.9,1.14,"1,879.17",9.04,14.81
36bff91f-9640-4a1a-a96a-9ba670cd0166,90791,0.99,2.59,2.15,"37,121.73",14.2,20.9
fc793af4-072b-437d-a5c9-864dd61dfb25,174932,0.82,1.97,1.9,"125,448.27",8.69,14.13
6acb20f3-929e-4296-ba10-2273b057acfc,236033,1.68,1.65,1.41,"1,410.83",5.12,10.85
2b9b3a8f-6fb8-409e-93be-3b0de56b8bf4,94391,1.91,0.0,0.0,0,0,0
c852ba0a-af0d-4531-acf6-d9ea6e4c8e9a,193427,5.71,1.3,0.76,"4,915.83",8.36,13.39
eb6e97ac-2cf2-47ff-b05f-5957e15eb6c5,242873,0.29,1.54,1.21,"21,017",4.61,11.89
253dfbd9-ca3e-4e3c-93c8-bc5ac720bb50,88829,0.99,1.82,0.82,"3,729.88",7.87,12.6
bdd42a5e-0931-4048-8153-f0634110d7aa,71207,1.05,5.24,3.59,"66,918.74",13.7,23.86
38dfd6e1-b8e3-4def-b8aa-da9316468da8,221012,0.75,2.14,1.17,"13,705.11",7.38,11.66
84b523f0-8cdb-40d3-bc4c-d3badfe1dbe4,166607,2.15,4.01,3.03,"64,811.9",14.53,20.77
382a6998-b677-449a-a316-c412420b17bf,231965,1.0,1.45,0.83,"6,582.6",7.2,12.26
eb6e6976-267e-4c0c-9e7c-62e18ed63809,216098,0.95,1.03,0.27,933.36,3.14,10.12
be26947e-3211-44cc-98e2-49dfd0bcd258,170144,0.7,2.24,2.0,"44,320.69",9.21,16.36
6787a546-9e4e-4618-be8f-1a43eb156740,198071,0.82,0.0,0,0,0,0
6949caa9-51f9-45a8-847e-d607d0907964,60065,2.79,1.68,0.62,"7,317.74",7.02,10.66
4c56505d-651d-4535-b53d-b2f7dd046cd1,135377,0.68,3.01,1.81,"18,300.79",7.02,18.91
35312286-7512-4d29-baea-eb1d7c54ab0b,85517,1.51,2.82,2.13,"46,724.16",13.09,17.65
70f09712-15b3-4b1e-8393-f18ecdde1463,161684,0.59,0.0,0.0,0,0.0,0.0
5c6ac685-a2ca-4411-a015-92d51c5e82c9,30563,0.77,0.56,0.99,828.01,0.46,3.65
e4397f3d-3eb0-475a-abf2-3c93cc551b4c,131219,0.89,3.77,2.75,"55,366.07",14.4,19.35
fa2eb952-dbc2-4f4e-8d2a-0aabd482f2db,226232,1.81,1.84,1.76,"81,114.13",7.9,15.09
c1f9c568-5c34-4f35-828b-fbc78bce357f,67535,2.15,1.56,3.11,"9,962.95",12.61,26.48
e534496e-4185-4fc8-88d2-f9eda33c3c51,67607,0.35,0.0,0.0,0,0,0
98432fc6-0c8a-48ac-ada5-3ff15a83cd41,55664,1.39,3.99,2.9,"6,509.32",17.28,26.22
ace34694-6338-4aeb-bbee-a3135292a09d,44144,0.61,0.0,0.0,0,0,0
2b2c707d-9653-4f46-a3c0-e3708b2e24c0,229967,0.63,2.13,1.45,"35,973.99",8.03,15.38
b771e00c-ab1a-41bd-b995-04e7b8abf735,30302,0.86,1.36,1.03,"38,327.66",5.48,10.72
c2750518-8868-41ee-b9c7-f36be98ed403,187046,1.3,2.06,2.35,"122,619.52",9.02,17.07
603b181c-8773-4609-9f99-1de5babbe332,110960,1.15,1.66,0.95,"2,681.34",5.73,14.44
b9dfa6cd-f52f-4a95-a03f-a23c57ed9599,230507,1.36,0.0,0,0,0,0
7d2e1af8-4cf4-46fc-9b5b-989ae74e5ca2,156482,0.38,5.45,3.46,"89,139.48",15.05,21.84
31f6b049-09d7-47a1-8768-fd72320460c6,182114,1.07,2.21,1.72,"49,591.82",7.78,15.09
ad7951ef-3b45-4b89-b767-3c695b44d5c6,218654,0.89,5.04,3.82,"13,959.74",12.72,27.67
2ed05516-d918-4cbe-9ee4-38f0ceef8575,27728,0.4,2.48,1.36,"72,983.67",7.63,14.83
8f9c38ac-d1cc-4460-9398-2526041215a5,253664,1.0,0.0,0.0,0,0.0,0.0
9c27d180-a346-4052-82b4-4a8b947551cf,202355,0.85,1.42,0.89,"29,363.57",4.59,9.99
2c172592-b634-42da-acc6-6c126994e3c6,38528,0.59,2.2,1.47,"39,559.29",6.04,15.76
9bbbb552-bd66-4a12-b463-97f2fde25da0,61568,1.11,2.65,1.67,"3,631.26",8.78,20.31
7c6fccad-0861-4324-b42b-0ec081329e5e,43883,0.11,1.43,1.11,"33,946.99",5.86,13.01
8eca6c41-47fd-46bf-a709-ee5c419cf8a1,103679,1.99,1.64,1.49,"54,411.9",6.32,14.7
c55f3130-be8b-498f-962e-bdaf4e598ba5,161261,0.72,0.0,0.0,0,0.0,0.0
2d465d37-5e73-42e5-8213-da7e96295643,218744,0.25,1.66,0.78,"2,791.66",7.02,15.41
7ad347ab-79eb-4375-b77a-478c324cc6ee,72656,1.92,0.0,0.0,0,0,0
5becd3d1-4483-49dc-959a-d722168952b7,246230,0.04,1.95,1.24,"3,869.99",7.36,16.76
55498244-5c69-4b83-bd8e-17dfe940fce8,67562,0.79,2.78,2.15,"102,409.84",7.29,17.39
d9e3fc0c-869a-4700-b462-973df373bc45,234314,1.24,3.21,1.6,"11,534.35",12.75,17.66
71a11d0e-9b2d-402c-aed7-a53de4c223f3,70613,0.82,0.0,0.0,0,0,0
c098c94b-d8cd-4ba5-9513-543e75c63707,57752,0.2,1.92,1.17,"5,013.59",8.5,16.42
2a03519d-0910-49ec-a1d1-e41711723875,114353,2.0,4.55,2.34,"74,493.77",12.23,20.86
4d3cd7cf-f535-4d16-80f3-ef141243390f,250334,0.54,2.0,1.29,"21,550.87",7.22,15.79
7cbe705e-91bd-4cb2-8b86-f36129d56a36,94400,0.64,0.0,0.0,0,0,0
b16bac2c-1140-4abf-ba3e-013cc199f100,201923,2.38,1.53,2.29,"8,470.23",9.9,12.06
43d25077-0a07-4efd-a232-f4991f149ac8,50048,0.89,2.11,1.39,"32,918.47",7.15,15.03
4ab0ae11-d277-4a28-a0f2-f183d153703a,46628,1.2,2.21,1.68,"30,643.47",9.28,16.57
62501fdb-f7e4-47e0-8949-7697d9385b70,68570,0.66,0.0,0.0,0,0,0
7be15ab5-72d3-40cf-8b67-4c644717d7ec,205244,1.72,1.98,1.63,"23,042.48",4.72,13.46
87fcdb1c-929a-4bac-9f27-d3515ec87a8b,211175,0.51,0.0,0,0,0,0
533a219c-6772-4c17-a349-dadb2cc860d8,176075,0.46,1.41,1.08,"35,459.59",6.74,13.51
b2a246d4-bee3-4916-9340-9080a1ed9168,96389,0.95,2.07,1.28,"43,555.21",5.93,15.2
a191178a-6045-45c3-90dd-ab162d276b4f,106622,0.85,2.49,1.1,"41,827.53",7.72,13.75
89cf0fb4-37f1-442e-b843-de523dc5a131,128429,0.25,1.33,0.99,"42,169.3",6.1,12.88
46633e75-3771-4aa4-9d08-9b87c9c92489,100844,1.67,4.15,2.15,"67,525.38",10.2,17.53
7c32c940-087e-489b-99b7-af785c8a8ac6,136376,0.44,0.0,0.0,0,0.0,0.0
0f7fb662-e655-4829-9f26-2613c8d677cd,56447,0.56,0.0,0.0,0,0,0
6683c227-2044-44ca-a793-9f3e75069038,215486,1.15,1.74,0.96,"2,245.65",7.15,14.96
9e786210-9554-43d1-95ec-3768330faf23,51389,1.71,2.38,1.59,"30,770.63",8.02,15.43
f141ee34-c555-4272-ba0f-40d4d5375c06,156284,1.65,1.62,1.31,"34,646.83",5.61,11.4
779d9242-aa34-4955-9cbb-4298047c33fd,170063,1.63,1.86,1.32,"27,330.39",7.35,14.94
1f9f1b2a-6585-44ee-8bbd-96dc8f84f8c3,243458,0.7,2.26,1.57,"48,112.47",8.04,15.39
8b78a09a-0a90-443b-87d4-18b3a9e992a3,87785,0.53,1.44,0.65,"7,851.21",5.77,11.07
54dd80a3-2710-4e7a-9cd1-ed90fd8b8eef,82709,0.08,2.13,1.52,"49,902.61",7.52,15.47
5a209d83-3840-4a76-b628-6af5ead7d298,177830,0.97,2.1,1.33,"41,347.32",7.39,14.62
4456dfbf-f2a6-4c8f-bfa4-a90b849db1a6,104939,1.29,2.23,2.02,"88,863.91",8.47,16.38
516d95da-9b75-4f18-88ba-c18d97ab76a3,97217,0.65,0.0,0.0,0,0,0
e3f7f29b-083b-4ba3-9988-a64b15443614,99764,0.92,0.64,0.99,791.54,0.51,4.05
d83e4ce8-915e-4f50-a51e-fc5cb6dac19b,102014,1.22,1.52,1.0,"11,397.45",5.02,11.5
a239bb98-6d05-4b66-9cd4-c4ae8acb911b,239813,2.53,1.72,1.32,"36,191.68",3.31,12.01
11ff61f9-bccf-4bf7-baf0-cfa61a1dbde3,104318,1.33,2.02,1.84,"15,058.73",9.66,17.6
6c37ebc5-d94c-45d2-a186-5383f3c6c42c,140156,0.48,0.0,0.0,285.38,0.0,0.0
89f4a367-bdb7-4be4-bc96-7f32f08432bc,36035,1.17,0.0,0.0,0,0,0
2e90e82e-d305-44a3-90a4-7349b6333278,176642,1.02,1.26,0.85,"50,592.01",6.04,11.37
452659cf-ecc2-4d21-97e6-1a52d0457e16,40148,2.12,3.18,1.61,"14,336.94",5.89,20.43
1430c91e-ff67-4ac1-8bd0-f1472b1bc254,45206,1.09,0.0,0.0,0,0,0
f1748bf0-d66f-4a16-b08b-d121ece67bfc,37790,1.65,2.33,5.5,"13,110.33",5.42,43.08
711ddc48-769e-41df-a42d-81782dddd0e3,91592,1.06,1.31,1.02,"17,603.08",4.71,16.58
ad30e21e-c598-4132-883f-4cb39ee31f29,191177,0.56,1.71,1.44,"30,207.23",6.93,12.85
4980f9c5-8b2f-429a-9325-2d5c7a078ae7,163430,1.52,0.0,0.0,0,0.0,0.0
fcf702e9-3acd-4372-b8c5-72e49676f2ec,184184,0.74,0.0,0,0,0,0
e966dcf0-9255-4b06-a97a-e70049b52532,142046,1.1,0.0,0.0,0,0.0,0.0
1eb033c8-bc8c-44d0-baec-f7430b5323b5,234179,0.1,2.11,1.51,"50,772.8",7.54,15.37
dfd7e5e0-7a09-4c9c-aa4c-440b280064d7,67238,0.89,3.28,2.37,"46,216.82",15.92,20.58
5722f4a4-1b62-4ea6-b230-f30553c062f5,244016,0.1,3.78,1.75,"60,147.85",13.1,16.47
0727fe64-3e51-4f07-8385-f28b68471934,49553,1.24,2.68,1.3,"1,916.03",10.13,19.24
89ef5c52-0209-407b-91d4-7cc48b2834b6,236465,0.96,1.44,6.66,"11,289.82",18.32,29.89
f965719d-f891-47a3-be5f-74ea298ee5cc,42911,1.15,2.05,2.02,"38,661.14",11.39,16.95
a48c45d4-8afe-4879-a085-5093da5c3125,126602,1.42,2.65,1.96,"133,079.69",10.16,16.73
6282218a-8665-4a6b-a457-63b61e041148,43478,1.55,2.27,1.59,"40,287.42",8.33,16.3
6019699f-6cd8-447a-b5a8-48fe266bc548,189233,0.53,0.0,0,0,0,0
639a18d1-0b3f-4756-ab2f-84720ca7ef06,239255,2.65,2.43,1.41,"4,069.89",9.99,14.23
19e8b468-3679-4e45-b191-5920511a81c7,111284,1.0,0.0,0.0,0,0.0,0.0
52b8bc49-f660-4650-b830-9e52faa3e949,158930,0.96,2.13,1.64,"44,416.5",8.44,16.5
5dae3645-2897-4506-b918-89d4cc65e582,172655,1.18,2.48,1.62,"2,433.27",13.05,18.28
0a159a9d-80e3-415c-a974-e6d786aba4b4,208637,0.8,1.57,0.84,"25,083.52",5.53,12.38
1f6daf0d-9b6d-4235-8d41-7efb885866da,162530,1.04,2.21,1.63,"39,638.15",7.21,16.14
7a4d382f-1d4c-456f-af10-85b2389d4626,211886,2.2,1.7,0.82,"1,268.49",7.06,14.65
5b317dcc-3e79-42fd-ad5e-61b9099de622,170873,1.8,0.0,0.0,"1,328.96",0.0,0.0
360f685c-ede6-4746-8e62-274a29776f7e,222722,1.88,2.04,1.39,"42,645.3",7.51,15.32
204b6e78-f7bb-4fad-a94c-ee342039951d,172610,1.04,0.0,0.0,0,0.0,0.0
b44cc0a1-f18e-4de5-8c12-5f3490190bfe,68012,0.94,2.05,1.19,"2,428.01",7.35,16.05
5792b0d2-1fc7-4a37-8e09-a38f4c05381d,80846,0.46,0.0,0.0,0,0,0
7b59891b-0b59-4fe2-942d-90e1d9090253,137843,1.31,2.23,2.51,"26,286.97",10.96,14.4
ca4a8790-b315-4235-bd48-9c48be1c9802,79253,0.68,2.48,1.83,"143,184.16",8.24,14.69
263d9fcd-f0dd-4013-86bf-bbfe747bd2aa,164789,2.0,1.72,5.51,"10,650.13",10.59,35.84
a8c836ae-3d9d-49b2-9e22-33a576452605,118088,1.0,2.68,1.99,"115,495.56",8.23,15.52
4a98d32c-4241-42c1-9cf3-0172eadbee14,158066,0.95,2.55,3.05,"121,113.41",6.08,15.74
ddbddd75-76f2-4af8-a042-3f4efefd3f82,203273,0.9,3.69,2.35,"3,670.13",14.86,28.53
15f11304-ddac-48c0-8d4a-c3a0a7a0ec60,200132,2.02,0.0,0,"2,187.36",0,0
77dc3128-55f7-4ef6-9b42-ae11e7e3bc06,219230,1.15,1.1,1.13,"16,618.42",8.04,14.39
