bb_rating,us_govt_bond_rating,below_b_rating,others_rating,maturity_bond,b_rating,tag,a_rating,aaa_rating,aa_rating,bbb_rating,duration_bond
0.0,0.0,0.0,0.0,,0.0,246257,0.0,0.0,0.0,0.0,
0.04,0.0,0.0,0.07,,0.0,86624,8.21,82.05,3.25,6.39,5.71
32.01,0.0,6.82,1.44,5.6,30.01,142640,3.6,6.06,2.76,17.29,5.02
0.0,0.0,0.0,0.0,,0.0,104822,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,108305,0.0,0.0,0.0,0.0,
4.59,0.0,0.19,2.33,14.99,0.0,143711,39.8,4.27,29.01,19.81,6.99
0.0,0.0,0.0,0.0,,0.0,170720,0.0,0.0,0.0,0.0,
2.24,0.0,0.03,1.44,9.79,0.42,136448,19.01,51.4,8.51,16.94,7.06
0.0,0.0,0.0,0.0,,0.0,250469,0.0,0.0,0.0,0.0,
4.06,0.0,1.46,49.24,,1.83,31841,11.8,5.37,13.08,13.16,3.94
0.0,0.0,0.0,0.0,,0.0,244043,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,246707,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,176615,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,150884,0.0,0.0,0.0,0.0,
48.83,0.0,12.48,0.03,4.47,37.76,70829,0.0,0.08,0.0,0.81,2.96
0.0,0.0,0.0,0.0,,0.0,32570,0.0,0.0,0.0,0.0,
4.52,0.0,0.25,0.0,5.76,4.12,70091,16.35,52.61,2.53,19.62,2.12
0.0,0.0,0.0,0.0,,0.0,199403,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,62486,0.0,0.0,0.0,0.0,
2.5,0.0,0.0,6.7,12.27,0.7,59255,27.0,6.2,32.2,24.7,6.48
,,,,,,93527,,,,,
2.75,0.0,0.26,1.9,7.28,1.02,92789,16.18,52.23,3.57,22.1,5.23
0.0,0.0,0.0,0.0,5.58,0.0,193049,0.0,0.0,0.0,0.0,4.89
3.28,0.0,0.07,0.47,4.37,0.48,35720,21.06,20.69,46.2,7.75,3.71
0.41,0.0,0.0,5.17,,0.46,183347,28.92,7.53,47.9,9.61,7.79
24.29,0.0,4.1,0.94,8.22,23.84,140993,9.63,0.0,2.72,34.48,4.66
0.0,0.0,0.0,0.0,,0.0,90035,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,90980,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,133973,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,203057,0.0,0.0,0.0,0.0,
54.26,0.0,4.55,0.16,4.24,30.23,88406,2.54,1.27,1.13,5.87,3.75
3.55,0.0,0.0,1.96,,0.0,189449,41.24,12.65,21.92,18.68,5.78
0.0,0.0,0.0,0.0,,0.0,243233,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,238814,0.0,0.0,0.0,0.0,
1.06,0.0,0.03,0.16,,0.43,204479,4.43,87.93,1.66,4.3,3.04
0.0,0.0,0.0,0.0,,0.0,150533,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,166130,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,154295,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,76895,0.0,0.0,0.0,0.0,
0.0,0.0,0.08,9.27,,0.04,237653,15.84,31.64,17.29,25.84,0.56
0.0,0.0,0.0,0.0,,0.0,58463,2.33,94.01,1.08,2.58,4.98
5.81,0.0,2.1,0.35,2.35,5.33,143423,7.51,38.57,7.39,32.95,2.16
0.0,0.0,0.0,0.0,,0.0,27665,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,142793,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,192779,0.0,0.0,0.0,0.0,
3.44,0.0,0.17,0.63,7.63,1.0,230156,18.39,45.82,12.6,17.94,4.75
0.0,0.0,0.0,0.0,8.2,0.0,242117,11.14,67.86,3.39,17.61,6.03
0.14,0.0,0.41,0.0,,0.0,165824,11.78,5.73,64.31,17.63,
0.0,0.0,0.0,0.0,,0.0,155096,0.0,0.0,0.0,0.0,
2.64,0.0,0.53,-1.2,,2.08,94931,11.22,67.11,1.53,16.09,6.73
0.0,0.0,0.0,0.0,,0.0,226178,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,251090,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,148427,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,5.49,0.0,60308,6.45,79.21,14.34,0.0,4.3
0.0,0.0,0.0,0.0,,0.0,43649,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,3.23,3.6,0.0,246410,0.0,96.52,0.25,0.0,2.18
0.0,0.0,0.0,0.0,0.14,0.0,198395,0.0,0.0,0.0,0.0,0.48
28.45,0.0,3.59,2.95,,39.8,226259,0.0,3.98,0.0,21.23,
0.0,0.0,0.0,0.0,,0.0,205001,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,54368,0.0,0.0,0.0,0.0,
0.19,0.0,0.27,3.34,3.15,0.01,161963,27.91,21.21,16.98,30.09,1.79
38.6,0.0,4.62,0.64,5.13,45.16,198089,0.0,0.0,0.0,10.98,0.32
0.0,0.0,0.0,0.0,,0.0,156329,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,76292,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,116621,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,99179,0.0,0.0,0.0,0.0,
2.67,0.0,0.09,0.0,8.85,0.91,43496,13.82,58.07,7.66,16.78,5.61
0.0,0.0,0.0,0.0,,0.0,40184,0.0,0.0,0.0,0.0,
0.29,0.0,0.0,0.0,8.99,0.0,225179,4.32,78.08,5.28,12.03,6.01
0.0,0.0,0.0,0.0,,0.0,227357,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,201914,0.0,0.0,0.0,0.0,
24.3,0.0,0.0,0.0,3.24,10.65,90791,0.0,65.05,0.0,0.0,1.31
0.0,0.0,0.0,0.0,,0.0,174932,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,236033,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,13.9,0.0,94391,3.95,24.78,71.27,0.0,5.73
0.0,0.0,0.0,0.0,,0.0,193427,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,242873,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,88829,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,71207,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,221012,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,166607,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,231965,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,216098,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,170144,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.99,0.0,198071,0.0,0.0,0.0,0.0,0.17
0.0,0.0,0.0,0.0,,0.0,60065,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,135377,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,85517,0.0,0.0,0.0,0.0,
2.29,0.0,5.32,8.76,17.51,0.0,161684,28.55,9.42,28.78,16.89,7.19
27.59,0.0,0.65,0.16,6.44,23.81,30563,15.0,2.9,1.32,28.56,4.38
0.0,0.0,0.0,0.0,,0.0,131219,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,226232,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,67535,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,67607,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,55664,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,44144,0.0,0.0,0.0,0.0,
7.38,0.0,0.98,2.37,7.64,5.17,229967,15.44,41.3,10.07,17.29,4.66
0.0,0.0,0.0,0.0,,0.0,30302,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,187046,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,110960,0.0,0.0,0.0,0.0,
16.88,0.0,0.0,0.66,2.71,9.68,230507,16.73,15.92,6.33,33.8,-1.6
0.0,0.0,0.0,0.0,,0.0,156482,0.0,0.0,0.0,0.0,
8.3,0.0,0.0,2.4,7.81,0.6,182114,11.2,53.8,1.8,21.9,5.61
0.0,0.0,0.0,0.0,,0.0,218654,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,27728,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,253664,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,202355,0.0,0.0,0.0,0.0,
9.47,0.0,1.46,0.45,8.19,5.26,38528,11.36,48.57,6.48,16.96,5.41
0.0,0.0,0.0,0.0,,0.0,61568,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,43883,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,103679,0.0,0.0,0.0,0.0,
5.8,0.0,3.78,8.49,16.54,0.0,161261,43.54,0.8,23.66,13.94,6.87
0.0,0.0,0.0,0.0,,0.0,218744,0.0,0.0,0.0,0.0,
19.78,0.0,0.54,0.23,,21.91,72656,15.99,17.32,0.0,24.23,
0.0,0.0,0.0,0.0,,0.0,246230,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,67562,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,234314,0.0,0.0,0.0,0.0,
6.06,0.0,0.29,7.48,6.75,0.54,70613,27.92,0.46,33.15,24.1,5.13
0.0,0.0,0.0,0.0,,0.0,57752,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,114353,0.0,0.0,0.0,0.0,
2.73,0.0,0.77,0.05,,2.95,250334,10.65,63.28,3.13,16.44,5.56
0.0,0.0,0.0,0.0,19.2,0.0,94400,17.39,15.21,66.84,0.56,4.8
1.91,0.0,0.43,0.12,9.51,1.5,201923,6.36,58.02,25.85,5.82,6.23
7.39,0.0,3.04,0.14,7.04,9.44,50048,11.13,48.42,3.92,16.52,5.28
31.7,0.0,7.06,1.75,5.35,27.62,46628,3.69,8.65,3.59,15.95,4.53
1.26,0.0,0.0,2.9,15.17,0.93,68570,51.54,0.34,35.92,7.11,4.81
0.0,0.0,0.0,0.0,,0.0,205244,0.0,0.0,0.0,0.0,
4.42,0.0,0.63,1.01,,5.59,211175,21.22,30.11,16.83,20.19,1.57
0.0,0.0,0.0,0.0,,0.0,176075,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,96389,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,106622,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,128429,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,100844,0.0,0.0,0.0,0.0,
18.52,0.0,0.4,1.68,8.09,5.21,136376,9.73,28.78,7.03,28.65,4.64
0.9,0.0,0.8,6.0,9.24,0.0,56447,52.3,1.4,22.1,16.5,5.43
0.0,0.0,0.0,0.0,,0.0,215486,0.0,0.0,0.0,0.0,
8.71,0.0,0.36,6.24,5.33,4.69,51389,22.39,25.4,4.61,27.59,4.06
0.0,0.0,0.0,0.0,,0.0,156284,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,170063,0.0,0.0,0.0,0.0,
3.59,0.0,1.35,-0.75,7.2,6.34,243458,12.04,57.12,5.05,15.27,4.86
0.0,0.0,0.0,0.0,,0.0,87785,0.0,0.0,0.0,0.0,
0.04,0.0,0.0,0.08,,0.0,82709,8.61,81.16,3.41,6.7,6.06
6.79,0.0,1.6,8.09,6.69,5.09,177830,10.23,50.27,6.28,11.64,4.66
0.0,0.0,0.0,0.0,,0.0,104939,0.0,0.0,0.0,0.0,
23.75,0.0,12.74,0.0,6.48,14.23,97217,13.32,7.95,3.33,24.68,3.98
31.03,0.0,6.65,8.65,4.68,45.5,99764,0.55,3.16,0.0,4.47,3.46
0.0,0.0,0.0,0.0,,0.0,102014,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,239813,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,104318,0.0,0.0,0.0,0.0,
7.2,0.0,2.63,0.02,8.36,5.25,140156,7.93,8.57,3.69,64.72,6.09
0.0,0.0,0.0,0.0,,0.0,36035,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,176642,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,40148,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,-0.06,7.98,0.0,45206,0.0,100.06,0.0,0.0,3.22
0.0,0.0,0.0,0.0,,0.0,37790,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,91592,0.0,0.0,0.0,0.0,
11.47,0.0,2.12,1.42,9.28,12.72,191177,8.94,41.67,4.28,17.38,5.25
4.31,0.0,1.42,17.1,8.68,2.34,163430,11.47,32.28,4.3,26.78,5.82
21.34,0.0,1.1,0.0,,41.61,184184,7.61,-0.27,1.57,27.04,7.31
0.0,0.0,0.0,0.0,,0.0,142046,0.0,0.0,0.0,0.0,
0.03,0.0,0.0,0.03,8.33,0.0,234179,10.84,72.2,3.94,12.96,6.05
0.0,0.0,0.0,0.0,,0.0,67238,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,244016,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,49553,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,236465,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,42911,0.0,0.0,0.0,0.0,
8.35,0.0,0.73,3.45,8.06,4.75,126602,6.72,48.18,2.28,25.54,5.76
5.49,0.0,2.88,4.04,7.38,5.49,43478,16.23,37.98,7.58,20.31,4.36
1.6,0.0,0.0,0.0,,0.0,189233,33.91,12.78,5.63,46.07,2.66
0.0,0.0,0.0,0.0,,0.0,239255,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,3.16,12.57,0.0,111284,21.96,0.0,74.88,0.0,
0.0,0.0,0.0,0.0,,0.0,158930,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,172655,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,208637,0.0,0.0,0.0,0.0,
4.02,0.0,1.04,0.66,9.77,1.84,162530,12.99,51.21,9.71,18.54,5.29
0.0,0.0,0.0,0.0,,0.0,211886,0.0,0.0,0.0,0.0,
37.88,0.0,6.73,4.35,,36.94,170873,0.0,0.0,0.0,14.1,0.15
6.52,0.0,0.16,0.66,7.79,3.91,222722,11.56,49.23,6.25,21.71,5.11
54.07,0.0,1.63,0.0,5.6,33.23,172610,0.0,7.74,0.0,3.33,3.7
0.0,0.0,0.0,0.0,,0.0,68012,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,3.03,,0.39,80846,29.9,3.9,51.17,11.61,6.48
0.0,0.0,0.0,0.0,,0.0,137843,0.0,0.0,0.0,0.0,
10.92,0.0,0.0,0.0,5.71,8.35,79253,9.28,20.38,1.54,49.53,4.53
0.0,0.0,0.0,0.0,,0.0,164789,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,118088,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,158066,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,203273,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,1.56,0.0,200132,0.0,0.0,0.0,0.0,1.18
0.0,0.0,0.0,0.0,,0.0,219230,0.0,0.0,0.0,0.0,
6.79,0.0,1.6,8.09,6.69,5.09,176840,10.23,50.27,6.28,11.64,4.66
0.0,0.0,0.08,4.22,9.38,0.0,182321,3.06,90.42,2.2,0.0,7.32
0.0,0.0,0.0,0.0,,0.0,186938,0.0,0.0,0.0,0.0,
5.04,0.0,1.55,0.58,9.96,1.85,162728,14.11,50.88,6.29,19.7,4.96
0.0,0.0,0.0,0.0,2.15,0.0,57743,30.06,26.49,36.02,7.43,1.99
7.52,0.0,5.71,2.27,,9.56,204902,10.47,42.21,7.08,15.19,4.27
0.0,0.0,0.0,0.0,,0.0,212939,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,103616,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,57194,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,142838,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,128798,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,103625,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,124109,0.0,0.0,0.0,0.0,
11.27,0.0,1.94,0.48,8.55,7.3,37835,11.41,42.76,6.02,18.82,5.52
0.0,0.0,0.0,0.0,,0.0,159623,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,196109,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,13.97,0.0,175328,14.54,38.28,14.33,32.85,5.78
0.0,0.0,0.0,0.0,,0.0,139769,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,56222,0.0,0.0,0.0,0.0,
2.66,0.0,0.76,0.05,,2.88,249407,10.35,64.29,3.04,15.98,5.55
0.02,0.0,0.0,-0.96,6.98,0.0,123155,9.47,77.0,2.26,12.21,5.05
8.97,0.0,0.69,1.23,9.82,3.23,189539,8.58,51.02,5.82,20.46,6.07
0.0,0.0,0.0,0.0,,0.0,240380,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,142118,0.0,0.0,0.0,0.0,
5.17,0.0,9.79,35.71,9.85,10.63,179414,7.58,5.14,16.9,9.08,7.29
0.23,0.0,0.0,0.0,7.67,0.0,141425,8.2,77.1,4.56,9.92,5.9
0.0,0.0,0.0,0.0,,0.0,124091,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,71063,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,231443,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,48887,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,119249,0.0,0.0,0.0,0.0,
13.87,0.0,2.39,0.1,7.36,12.33,132011,5.73,44.0,2.96,18.63,4.57
0.19,0.0,0.27,3.34,3.15,0.01,161981,27.91,21.21,16.98,30.09,1.79
0.0,0.0,0.0,0.0,,0.0,83060,0.0,0.0,0.0,0.0,
20.34,0.0,4.62,4.04,4.09,29.21,106163,7.89,23.33,3.25,7.32,1.62
0.0,0.0,0.0,0.0,,0.0,79892,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,96956,0.0,0.0,0.0,0.0,
12.97,0.0,2.32,0.09,7.39,11.65,131867,5.89,45.55,2.96,18.56,4.65
0.0,0.0,0.0,0.0,,0.0,200366,0.0,0.0,0.0,0.0,
1.11,0.0,0.59,0.68,3.3,1.78,58157,0.62,93.14,0.3,1.76,3.41
31.72,0.0,0.0,0.86,,3.35,195209,5.32,1.2,0.0,57.55,5.04
0.0,0.0,0.0,0.0,,0.0,245303,0.0,0.0,0.0,0.0,
11.92,0.0,13.1,14.51,,49.1,179864,1.23,0.0,0.0,10.15,1.29
2.02,0.0,0.68,0.09,3.11,0.54,36926,1.5,89.78,3.55,1.84,2.86
0.0,0.0,0.0,0.0,,0.0,215927,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,194246,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,92708,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,134666,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,201941,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,195605,0.0,0.0,0.0,0.0,
5.12,0.0,1.93,0.01,8.03,5.34,47087,12.2,52.07,4.16,19.16,5.82
3.89,0.0,1.21,0.01,13.73,4.9,143567,15.89,3.26,3.26,67.58,6.79
5.15,0.0,3.25,4.69,7.6,4.53,43334,13.78,42.68,6.56,19.37,4.56
0.0,0.0,0.0,0.0,0.31,0.0,185714,0.0,0.0,0.0,0.0,0.54
0.0,0.0,0.0,0.0,,0.0,229688,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,39437,0.0,0.0,0.0,0.0,
2.43,0.0,1.06,3.14,2.74,2.1,229121,12.37,53.14,8.61,17.15,1.98
0.0,0.0,0.0,0.0,,0.0,109214,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,79280,0.0,0.0,0.0,0.0,
29.53,0.0,14.76,0.62,5.07,39.14,188297,0.0,8.27,0.86,6.82,3.3
9.5,0.0,6.1,0.0,9.0,10.8,81107,14.8,1.1,0.9,56.8,6.0
4.19,0.0,2.91,0.06,7.72,5.19,189719,14.54,37.84,2.04,33.22,5.2
0.0,0.0,0.0,0.0,,0.0,36737,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,216017,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,185318,0.0,0.0,0.0,0.0,4.07
4.22,0.0,0.01,16.36,10.1,0.0,171467,25.04,15.53,32.28,6.56,5.6
0.0,0.0,0.0,0.0,,0.0,119591,0.0,0.0,0.0,0.0,
7.52,0.0,5.71,2.27,,9.56,204884,10.47,42.21,7.08,15.19,4.27
0.0,0.0,0.0,0.0,,0.0,40265,0.0,0.0,0.0,0.0,
8.35,0.0,0.73,3.45,8.06,4.75,126584,6.72,48.18,2.28,25.54,5.76
0.0,0.0,0.0,0.0,,0.0,96920,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,192500,0.0,0.0,0.0,0.0,
10.5,0.0,1.37,12.04,8.61,10.6,27755,6.61,32.36,4.84,21.68,5.51
0.0,0.0,0.0,0.0,,0.0,41489,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.73,0.0,201221,0.0,0.0,0.0,0.0,0.55
0.0,0.0,0.0,0.0,,0.0,75194,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.14,0.0,182654,0.0,0.0,0.0,0.0,0.45
0.0,0.0,0.0,0.0,,0.0,178523,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,201194,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,160082,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,102824,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,80486,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,156905,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,52739,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,68165,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,206945,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,102617,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,223019,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,245906,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,1.04,,0.0,95309,0.0,98.96,0.0,0.0,5.55
0.0,0.0,0.0,0.0,,0.0,138689,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,218870,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,73817,0.0,0.0,0.0,0.0,
,,,,,,51884,,,,,
5.25,0.0,0.01,1.58,8.84,0.83,136439,15.96,49.64,6.89,19.84,6.21
15.96,0.0,2.3,0.97,8.17,10.9,142244,8.64,37.26,4.73,19.24,4.47
0.0,0.0,0.0,0.0,,0.0,97397,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,237770,0.0,0.0,0.0,0.0,
22.01,0.0,2.39,3.49,5.81,6.13,199763,3.77,39.58,9.2,13.43,1.51
0.0,0.0,0.0,0.0,,0.0,35171,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,30950,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,35999,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,75797,0.0,0.0,0.0,0.0,
4.5,0.0,1.07,2.71,6.34,3.99,234017,12.32,49.33,7.53,18.55,4.45
0.0,0.0,0.0,0.0,,0.0,64907,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,211742,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,61298,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,151532,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,250199,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,88721,0.0,0.0,0.0,0.0,
5.2,0.0,2.19,-2.71,6.89,17.56,115487,8.87,53.24,3.37,12.29,3.95
0.0,0.0,0.0,0.0,,0.0,189044,0.0,0.0,0.0,0.0,
8.63,0.0,2.47,6.92,7.34,8.28,136340,11.5,44.63,5.5,12.05,5.39
0.0,0.0,0.0,0.0,,0.0,53729,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,33929,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,132749,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,129608,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,205631,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,81629,0.0,0.0,0.0,0.0,
24.91,0.0,3.82,2.75,8.21,6.05,196811,3.96,37.03,6.31,15.17,4.38
0.0,0.0,0.0,0.0,,0.0,224450,0.0,0.0,0.0,0.0,
0.0,0.0,0.08,-18.08,11.61,0.0,154358,20.3,52.26,6.77,38.67,7.19
0.0,0.0,0.0,0.0,,0.0,215153,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,103265,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,143252,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,41597,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,49049,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,228941,0.0,0.0,0.0,0.0,
3.08,0.0,0.76,9.41,8.87,0.0,238319,34.94,5.7,28.36,17.75,4.43
0.0,0.0,0.0,0.0,,0.0,216899,0.0,0.0,0.0,0.0,
9.33,0.0,2.3,1.54,8.4,9.26,231362,14.78,34.08,5.55,23.17,5.68
0.99,0.0,0.89,4.44,5.26,1.17,36125,30.02,9.39,46.07,7.03,4.3
0.0,0.0,0.0,64.39,,0.0,238256,0.0,35.61,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,216035,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,18.22,0.0,164942,0.0,0.0,0.0,0.0,5.78
